	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d	G:\sever_koa\0017589734-cila\cila_motion.c3d
83									0.032600	0.030208	0.038338	0.214051	0.042999	0.007257	0.184462	0.078227	0.031785	0.151218	0.135500	0.012824	0.061206	0.131065	0.856991	-0.126869	0.014226	0.926718	0.072678	0.146780	0.324786	0.005908	0.146912	0.314320	0.017580	0.125756	0.210793	0.076829	0.124035	0.216007	0.060276	0.159750	0.653032	-0.008475	0.166161	0.642156	0.006647	0.156114	0.521618	0.074102	0.146587	0.526731	-0.322457	-0.073499	0.103787	-0.171767	-0.077257	0.005410	-0.188965	-0.120954	0.030213	-0.231048	-0.173195	0.003158	0.081538	-0.168312	0.841222	-0.120073	-0.079183	0.919786	-0.208860	-0.183989	0.330061	-0.151364	-0.186480	0.296966	-0.206040	-0.160573	0.204169	-0.257852	-0.158103	0.238611	-0.066598	-0.215426	0.652279	-0.000160	-0.209097	0.634970	-0.037142	-0.197621	0.515156	-0.101060	-0.204167	0.533066	-38.457195	-49.094109	510.501068	-0.000000	0.000000	0.000000	-0.010333	-0.024124	0.572297	11.138264	10.796350	6.829575	-0.048051	0.040544	0.014453	-0.027745	0.006315	-0.003567	28.741661	-3.361434	-13.738487	0.643170	0.275754	0.088593	0.729626	0.210389	0.031189	-1.291729	-4.610868	6.729850	0.480645	0.151849	0.061776	-0.079185	-0.006794	0.007489	2.453595	5.600965	3.961264	0.007142	0.001569	0.001305	-0.009275	-0.000222	0.000583	4.328631	-2.707766	-10.024748	0.012177	-0.017864	0.005463	0.010467	0.006127	-0.002827	-10.014257	5.511462	-8.175077	0.018082	0.011153	-0.004558	-0.000499	0.014991	-0.001742		
84									0.032667	0.030195	0.038378	0.214123	0.042983	0.007154	0.184526	0.078248	0.031743	0.151231	0.135514	0.012812	0.063710	0.130920	0.857032	-0.124457	0.014614	0.927261	0.073468	0.146789	0.324788	0.006677	0.146862	0.314505	0.018078	0.125701	0.210971	0.077339	0.124017	0.216003	0.062048	0.159709	0.653112	-0.006737	0.166077	0.642445	0.008045	0.156105	0.521910	0.075547	0.146568	0.526751	-0.321313	-0.073548	0.105226	-0.171391	-0.077356	0.005616	-0.188431	-0.120884	0.030477	-0.230540	-0.173059	0.003791	0.083802	-0.168211	0.842345	-0.117879	-0.078777	0.920683	-0.207016	-0.184010	0.331033	-0.149686	-0.186576	0.297647	-0.204609	-0.160689	0.205138	-0.256308	-0.158129	0.239751	-0.064772	-0.215490	0.652856	0.001692	-0.209340	0.635602	-0.035138	-0.197837	0.515747	-0.099089	-0.204218	0.533606	-37.798901	-50.180191	515.415039	-0.000000	0.000000	0.000000	-0.008519	-0.024244	0.572745	11.195818	10.690657	6.780167	-0.053693	0.039988	0.015088	-0.030507	0.006108	-0.003341	28.612413	-3.116351	-13.715072	0.653597	0.278956	0.087929	0.748006	0.208711	0.029465	-1.279238	-4.638811	6.756977	0.487551	0.156162	0.061589	-0.080056	-0.003245	0.006938	2.504217	5.854956	4.008174	0.007248	0.001632	0.001390	-0.008784	-0.000234	0.000579	4.420116	-2.524574	-10.067808	0.015834	-0.024690	0.004562	0.014060	0.009496	-0.002048	-10.290588	5.457380	-8.109444	0.019065	0.009296	-0.005000	-0.000247	0.013223	-0.001805		
85									0.032737	0.030184	0.038420	0.214199	0.042963	0.007047	0.184595	0.078267	0.031698	0.151248	0.135527	0.012797	0.066202	0.130765	0.857060	-0.122056	0.015009	0.927791	0.074274	0.146796	0.324788	0.007462	0.146819	0.314690	0.018589	0.125649	0.211142	0.077861	0.123999	0.215998	0.063819	0.159666	0.653190	-0.004997	0.165994	0.642726	0.009452	0.156100	0.522200	0.077011	0.146540	0.526763	-0.320140	-0.073593	0.106660	-0.170970	-0.077449	0.005855	-0.187872	-0.120793	0.030758	-0.229979	-0.172908	0.004443	0.086048	-0.168107	0.843466	-0.115702	-0.078371	0.921561	-0.205111	-0.184040	0.331983	-0.147951	-0.186669	0.298300	-0.203130	-0.160798	0.206094	-0.254715	-0.158160	0.240876	-0.062913	-0.215563	0.653411	0.003577	-0.209576	0.636226	-0.033082	-0.198046	0.516324	-0.097059	-0.204278	0.534129	-37.176674	-51.273926	520.265198	-0.000000	0.000000	0.000000	-0.006698	-0.024367	0.573185	11.252098	10.586770	6.735882	-0.059826	0.039332	0.015822	-0.033426	0.006010	-0.003128	28.486103	-2.870583	-13.694169	0.663999	0.282414	0.087468	0.764235	0.207452	0.027599	-1.271390	-4.667686	6.782672	0.494377	0.160663	0.061469	-0.081525	0.000325	0.006661	2.549044	6.091464	4.051506	0.007368	0.001698	0.001480	-0.008252	-0.000242	0.000565	4.519924	-2.340698	-10.096439	0.019526	-0.031426	0.003590	0.017837	0.013424	-0.001357	-10.582106	5.405810	-8.046201	0.020078	0.007279	-0.005484	0.000091	0.010907	-0.001884		
86									0.032810	0.030176	0.038466	0.214279	0.042938	0.006935	0.184670	0.078283	0.031649	0.151269	0.135540	0.012779	0.068681	0.130602	0.857075	-0.119668	0.015412	0.928306	0.075094	0.146801	0.324787	0.008263	0.146784	0.314874	0.019110	0.125597	0.211303	0.078396	0.123980	0.215992	0.065592	0.159621	0.653265	-0.003254	0.165912	0.643001	0.010868	0.156097	0.522487	0.078494	0.146504	0.526766	-0.318938	-0.073633	0.108086	-0.170502	-0.077536	0.006128	-0.187285	-0.120679	0.031056	-0.229361	-0.172741	0.005112	0.088273	-0.168000	0.844582	-0.113543	-0.077966	0.922417	-0.203144	-0.184080	0.332909	-0.146154	-0.186756	0.298923	-0.201600	-0.160901	0.207035	-0.253070	-0.158196	0.241986	-0.061021	-0.215644	0.653944	0.005496	-0.209804	0.636842	-0.030973	-0.198249	0.516887	-0.094968	-0.204347	0.534634	-36.604774	-52.350903	525.094604	-0.000000	0.000000	0.000000	-0.004869	-0.024492	0.573617	11.307748	10.484825	6.696209	-0.066380	0.038524	0.016688	-0.036456	0.006000	-0.002944	28.362400	-2.624789	-13.676126	0.674133	0.286242	0.087185	0.778114	0.206695	0.025660	-1.267838	-4.697621	6.807826	0.501015	0.165297	0.061433	-0.083712	0.003855	0.006653	2.588261	6.309279	4.090739	0.007498	0.001766	0.001577	-0.007670	-0.000246	0.000543	4.628148	-2.156756	-10.110407	0.023323	-0.037895	0.002546	0.021833	0.017839	-0.000776	-10.888393	5.357011	-7.984481	0.021133	0.005213	-0.006006	0.000530	0.008190	-0.001979		
87									0.032887	0.030171	0.038514	0.214362	0.042908	0.006819	0.184749	0.078296	0.031597	0.151293	0.135551	0.012759	0.071147	0.130433	0.857077	-0.117293	0.015821	0.928806	0.075930	0.146803	0.324784	0.009080	0.146755	0.315059	0.019644	0.125545	0.211454	0.078944	0.123958	0.215985	0.067367	0.159573	0.653337	-0.001505	0.165831	0.643269	0.012296	0.156097	0.522771	0.079994	0.146460	0.526761	-0.317704	-0.073667	0.109502	-0.169981	-0.077613	0.006437	-0.186664	-0.120541	0.031373	-0.228680	-0.172556	0.005799	0.090477	-0.167891	0.845691	-0.111400	-0.077561	0.923252	-0.201114	-0.184128	0.333807	-0.144295	-0.186837	0.299517	-0.200019	-0.160996	0.207959	-0.251373	-0.158237	0.243076	-0.059094	-0.215732	0.654453	0.007451	-0.210024	0.637447	-0.028809	-0.198444	0.517433	-0.092817	-0.204424	0.535118	-36.099407	-53.389603	529.947754	-0.000000	0.000000	0.000000	-0.003034	-0.024618	0.574039	11.363375	10.384936	6.660559	-0.073284	0.037509	0.017701	-0.039555	0.006045	-0.002799	28.241047	-2.379588	-13.661153	0.683743	0.290056	0.087066	0.789321	0.206150	0.023701	-1.268175	-4.728759	6.833285	0.507319	0.169853	0.061488	-0.086628	0.007265	0.006907	2.622010	6.507321	4.125381	0.007642	0.001834	0.001673	-0.007041	-0.000245	0.000508	4.744956	-1.973410	-10.109551	0.026965	-0.044359	0.001496	0.025767	0.022866	-0.000343	-11.208896	5.311312	-7.923380	0.022170	0.002964	-0.006564	0.001079	0.004862	-0.002091		
88									0.032967	0.030168	0.038564	0.214450	0.042873	0.006699	0.184834	0.078307	0.031542	0.151321	0.135562	0.012738	0.073600	0.130259	0.857068	-0.114930	0.016239	0.929292	0.076780	0.146804	0.324778	0.009913	0.146733	0.315244	0.020188	0.125492	0.211596	0.079504	0.123935	0.215976	0.069146	0.159523	0.653407	0.000250	0.165753	0.643531	0.013735	0.156100	0.523051	0.081510	0.146407	0.526750	-0.316437	-0.073695	0.110905	-0.169401	-0.077677	0.006784	-0.186004	-0.120378	0.031709	-0.227930	-0.172352	0.006501	0.092657	-0.167780	0.846790	-0.109275	-0.077156	0.924062	-0.199020	-0.184185	0.334677	-0.142371	-0.186911	0.300080	-0.198383	-0.161083	0.208866	-0.249620	-0.158284	0.244146	-0.057131	-0.215826	0.654937	0.009442	-0.210234	0.638041	-0.026590	-0.198630	0.517962	-0.090603	-0.204510	0.535580	-35.677166	-54.369534	534.868347	-0.000000	0.000000	0.000000	-0.001192	-0.024744	0.574451	11.419505	10.287144	6.628244	-0.080508	0.036225	0.018848	-0.042719	0.006111	-0.002700	28.121746	-2.135553	-13.649307	0.692567	0.293698	0.087063	0.797525	0.205772	0.021782	-1.271912	-4.761234	6.859886	0.513153	0.174304	0.061605	-0.090257	0.010478	0.007401	2.650326	6.684572	4.155056	0.007797	0.001903	0.001774	-0.006359	-0.000242	0.000462	4.870480	-1.791318	-10.093684	0.030487	-0.050592	0.000432	0.029629	0.028382	-0.000066	-11.542953	5.269072	-7.862126	0.023200	0.000607	-0.007160	0.001744	0.001036	-0.002220		
89									0.033050	0.030167	0.038617	0.214541	0.042833	0.006574	0.184925	0.078313	0.031485	0.151352	0.135571	0.012714	0.076039	0.130083	0.857046	-0.112582	0.016664	0.929762	0.077645	0.146802	0.324771	0.010762	0.146716	0.315428	0.020744	0.125435	0.211726	0.080077	0.123909	0.215965	0.070930	0.159470	0.653473	0.002012	0.165677	0.643786	0.015184	0.156106	0.523326	0.083042	0.146348	0.526733	-0.315135	-0.073717	0.112293	-0.168758	-0.077727	0.007171	-0.185299	-0.120190	0.032067	-0.227107	-0.172128	0.007218	0.094813	-0.167667	0.847875	-0.107167	-0.076750	0.924848	-0.196860	-0.184252	0.335515	-0.140381	-0.186977	0.300614	-0.196691	-0.161160	0.209753	-0.247811	-0.158335	0.245192	-0.055131	-0.215926	0.655396	0.011470	-0.210432	0.638623	-0.024315	-0.198807	0.518472	-0.088328	-0.204602	0.536020	-35.352039	-55.270676	539.895752	-0.000000	0.000000	0.000000	0.000658	-0.024869	0.574852	11.476637	10.191445	6.598498	-0.088044	0.034617	0.020101	-0.045944	0.006165	-0.002649	28.004171	-1.893211	-13.640444	0.700417	0.297431	0.087087	0.802567	0.205744	0.019936	-1.278543	-4.795191	6.888351	0.518385	0.178598	0.061736	-0.094564	0.013413	0.008099	2.673188	6.840154	4.179499	0.007966	0.001973	0.001873	-0.005621	-0.000237	0.000404	5.004779	-1.611111	-10.062662	0.033920	-0.057025	-0.000662	0.033407	0.034631	0.000048	-11.889735	5.230673	-7.800028	0.024181	-0.002001	-0.007796	0.002522	-0.003532	-0.002367		
90									0.033137	0.030169	0.038672	0.214636	0.042789	0.006446	0.185020	0.078315	0.031425	0.151387	0.135580	0.012690	0.078463	0.129905	0.857014	-0.110247	0.017097	0.930217	0.078524	0.146798	0.324761	0.011625	0.146705	0.315612	0.021310	0.125374	0.211846	0.080662	0.123881	0.215952	0.072720	0.159414	0.653536	0.003782	0.165605	0.644035	0.016644	0.156114	0.523595	0.084585	0.146283	0.526712	-0.313795	-0.073731	0.113661	-0.168045	-0.077757	0.007597	-0.184542	-0.119975	0.032446	-0.226205	-0.171885	0.007948	0.096944	-0.167555	0.848944	-0.105077	-0.076344	0.925608	-0.194635	-0.184328	0.336321	-0.138324	-0.187034	0.301117	-0.194941	-0.161226	0.210621	-0.245945	-0.158391	0.246213	-0.053094	-0.216031	0.655827	0.013537	-0.210619	0.639191	-0.021983	-0.198974	0.518964	-0.085989	-0.204701	0.536435	-35.131935	-56.075981	545.061462	-0.000000	0.000000	0.000000	0.002515	-0.024993	0.575242	11.535175	10.097825	6.570634	-0.095878	0.032663	0.021414	-0.049238	0.006168	-0.002647	27.888054	-1.653030	-13.634345	0.707195	0.300900	0.087046	0.804475	0.205774	0.018166	-1.287499	-4.830764	6.919311	0.522980	0.182655	0.061840	-0.099483	0.016006	0.008980	2.690503	6.973238	4.198628	0.008147	0.002043	0.001973	-0.004823	-0.000229	0.000336	5.147966	-1.433442	-10.016343	0.037046	-0.063138	-0.001713	0.036851	0.041318	-0.000016	-12.248383	5.196548	-7.736570	0.025122	-0.004729	-0.008460	0.003409	-0.008606	-0.002524		
91									0.033227	0.030172	0.038729	0.214734	0.042740	0.006315	0.185120	0.078314	0.031363	0.151424	0.135586	0.012666	0.080873	0.129727	0.856971	-0.107927	0.017537	0.930657	0.079415	0.146791	0.324749	0.012502	0.146698	0.315797	0.021886	0.125308	0.211953	0.081257	0.123850	0.215936	0.074515	0.159354	0.653596	0.005561	0.165537	0.644278	0.018114	0.156124	0.523857	0.086140	0.146213	0.526687	-0.312413	-0.073736	0.115007	-0.167257	-0.077767	0.008063	-0.183727	-0.119734	0.032849	-0.225217	-0.171621	0.008690	0.099049	-0.167443	0.849995	-0.103004	-0.075936	0.926341	-0.192344	-0.184413	0.337093	-0.136197	-0.187082	0.301590	-0.193130	-0.161282	0.211468	-0.244018	-0.158451	0.247206	-0.051018	-0.216141	0.656231	0.015642	-0.210792	0.639745	-0.019594	-0.199130	0.519436	-0.083588	-0.204807	0.536827	-35.017620	-56.774094	550.384949	-0.000000	-0.000000	0.000000	0.004380	-0.025116	0.575621	11.595440	10.006192	6.543990	-0.103978	0.030394	0.022739	-0.052599	0.006099	-0.002694	27.773149	-1.415429	-13.630773	0.712741	0.304213	0.086857	0.803126	0.205949	0.016463	-1.298233	-4.868066	6.953371	0.526860	0.186448	0.061862	-0.104883	0.018208	0.010030	2.702197	7.083137	4.212433	0.008339	0.002111	0.002069	-0.003962	-0.000219	0.000257	5.300137	-1.258892	-9.954586	0.039988	-0.069450	-0.002778	0.040047	0.048759	-0.000259	-12.617898	5.167106	-7.671366	0.025980	-0.007743	-0.009153	0.004390	-0.014471	-0.002687		
92									0.033320	0.030178	0.038788	0.214835	0.042688	0.006181	0.185224	0.078308	0.031300	0.151464	0.135591	0.012641	0.083267	0.129552	0.856917	-0.105621	0.017985	0.931081	0.080318	0.146783	0.324734	0.013392	0.146696	0.315980	0.022470	0.125235	0.212048	0.081863	0.123817	0.215919	0.076316	0.159291	0.653652	0.007348	0.165472	0.644516	0.019594	0.156136	0.524112	0.087704	0.146138	0.526659	-0.310987	-0.073733	0.116327	-0.166387	-0.077752	0.008570	-0.182844	-0.119466	0.033276	-0.224138	-0.171336	0.009443	0.101126	-0.167332	0.851024	-0.100948	-0.075526	0.927047	-0.189986	-0.184506	0.337829	-0.134001	-0.187119	0.302032	-0.191257	-0.161325	0.212293	-0.242031	-0.158516	0.248171	-0.048903	-0.216255	0.656607	0.017786	-0.210952	0.640284	-0.017149	-0.199274	0.519889	-0.081126	-0.204918	0.537193	-35.005283	-57.360519	555.872559	-0.000000	-0.000000	0.000000	0.006251	-0.025236	0.575987	11.657697	9.916459	6.517967	-0.112310	0.027879	0.024022	-0.056023	0.005944	-0.002787	27.659199	-1.180836	-13.629509	0.717220	0.307362	0.086476	0.798822	0.206209	0.014816	-1.310174	-4.907154	6.991115	0.530165	0.189970	0.061761	-0.110633	0.019999	0.011227	2.708144	7.169275	4.221019	0.008540	0.002177	0.002156	-0.003037	-0.000208	0.000169	5.461321	-1.088036	-9.877272	0.042637	-0.075850	-0.003833	0.042856	0.056898	-0.000683	-12.997210	5.142789	-7.604164	0.026727	-0.010914	-0.009854	0.005449	-0.020868	-0.002846		
93									0.033415	0.030185	0.038849	0.214938	0.042631	0.006045	0.185332	0.078298	0.031235	0.151507	0.135595	0.012617	0.085646	0.129381	0.856854	-0.103330	0.018440	0.931491	0.081232	0.146771	0.324718	0.014293	0.146698	0.316163	0.023061	0.125155	0.212131	0.082477	0.123781	0.215899	0.078123	0.159223	0.653703	0.009143	0.165412	0.644747	0.021081	0.156149	0.524359	0.089274	0.146061	0.526628	-0.309513	-0.073719	0.117618	-0.165430	-0.077709	0.009117	-0.181885	-0.119173	0.033730	-0.222960	-0.171029	0.010204	0.103176	-0.167224	0.852029	-0.098910	-0.075113	0.927726	-0.187563	-0.184607	0.338529	-0.131736	-0.187145	0.302444	-0.189319	-0.161356	0.213095	-0.239982	-0.158584	0.249104	-0.046750	-0.216372	0.656957	0.019970	-0.211098	0.640808	-0.014646	-0.199407	0.520323	-0.078603	-0.205035	0.537533	-35.090092	-57.839104	561.519287	-0.000000	-0.000000	0.000000	0.008129	-0.025353	0.576342	11.722114	9.828500	6.492064	-0.120838	0.025199	0.025216	-0.059508	0.005697	-0.002920	27.546053	-0.949624	-13.630357	0.720569	0.310238	0.085858	0.791623	0.206429	0.013211	-1.322831	-4.948049	7.033068	0.532918	0.193157	0.061503	-0.116583	0.021363	0.012544	2.708241	7.231228	4.224569	0.008751	0.002240	0.002233	-0.002048	-0.000196	0.000075	5.631557	-0.921406	-9.784353	0.044782	-0.082451	-0.004850	0.045037	0.065831	-0.001283	-13.385125	5.124022	-7.534792	0.027329	-0.014396	-0.010565	0.006562	-0.028053	-0.002998		
94									0.033513	0.030193	0.038911	0.215043	0.042572	0.005908	0.185443	0.078284	0.031170	0.151551	0.135597	0.012593	0.088010	0.129215	0.856781	-0.101054	0.018903	0.931886	0.082154	0.146758	0.324700	0.015205	0.146702	0.316346	0.023659	0.125067	0.212201	0.083099	0.123743	0.215878	0.079935	0.159151	0.653751	0.010946	0.165357	0.644974	0.022576	0.156163	0.524597	0.090849	0.145980	0.526596	-0.307986	-0.073695	0.118876	-0.164379	-0.077636	0.009703	-0.180841	-0.118853	0.034211	-0.221679	-0.170701	0.010973	0.105197	-0.167119	0.853009	-0.096890	-0.074698	0.928377	-0.185073	-0.184716	0.339191	-0.129400	-0.187159	0.302826	-0.187316	-0.161373	0.213874	-0.237868	-0.158656	0.250004	-0.044557	-0.216492	0.657279	0.022193	-0.211229	0.641317	-0.012088	-0.199527	0.520737	-0.076021	-0.205156	0.537848	-35.266846	-58.222557	567.312988	-0.000000	-0.000000	0.000000	0.010013	-0.025467	0.576683	11.788794	9.742182	6.465881	-0.129569	0.022426	0.026313	-0.063072	0.005360	-0.003090	27.433538	-0.722180	-13.633182	0.723240	0.312675	0.085055	0.782131	0.206478	0.011652	-1.335691	-4.990724	7.079729	0.535340	0.196024	0.061099	-0.122586	0.022291	0.013958	2.702323	7.268690	4.223328	0.008971	0.002297	0.002295	-0.000996	-0.000183	-0.000025	5.810824	-0.759507	-9.675870	0.046652	-0.089371	-0.005882	0.046804	0.075671	-0.002067	-13.780375	5.111257	-7.463190	0.027765	-0.018100	-0.011271	0.007698	-0.035811	-0.003131		
